product_id,product_name,warehouse_id,stock_qty,reorder_level,safety_stock,inventory_value
P00262,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,968,395,87,532565.72
P00263,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH003,2584,356,251,1548.29
P00264,"Lamivudine 150mg, tablets, 60 Tabs",WH004,4729,440,181,3488.27
P00265,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",WH004,2851,342,68,19039.2
P00266,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH004,4198,359,201,714909.56
P00267,"Nevirapine 200mg, tablets, 60 Tabs",WH004,373,246,127,20530.7
P00268,"Stavudine 40mg, capsules, 60 Caps",WH001,965,426,189,354.63
P00269,"Efavirenz 600mg, tablets, 30 Tabs",WH002,2518,295,155,1044465.19
P00270,"Zidovudine 10mg/ml, oral solution, Bottle, 240 ml",WH003,185,340,60,6063.13
P00271,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH002,3099,407,201,2079.98
P00272,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",WH001,2246,387,219,19096.42
P00273,"Didanosine 100mg [Videx],chewable tablets, 60 Tabs",WH002,2756,317,131,129206.3
P00274,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",WH001,4937,159,52,18621.12
P00275,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH002,2352,453,230,167827.71
P00276,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH003,3176,362,115,226610.29
P00277,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH001,2792,396,144,555.15
P00278,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",WH001,4306,466,203,5390.16
P00279,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH001,4234,146,183,13825.79
P00280,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH001,3184,148,171,129174.32
P00281,"HIV 1/2, Clearview Complete Kit, 25 Tests",WH002,114,435,41,16687.22
P00282,"Stavudine 30mg, capsules, 60 Caps",WH004,440,280,279,99191.67
P00283,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,3532,296,130,50587.24
P00284,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH001,821,284,110,2409.0
P00285,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",WH002,4765,186,210,5294.59
P00286,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH003,2031,244,76,459.86
P00287,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH004,4234,55,274,728.5
P00288,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,3215,308,152,161281.53
P00289,"Stavudine 15mg, capsules, 60 Caps",WH002,4520,135,89,1137.2
P00290,"HIV 1/2, Capillus HIV Kit, 100 Tests",WH002,934,465,138,573.27
P00291,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",WH004,2844,380,177,1200.99
P00292,"Efavirenz 600mg [Stocrin/Sustiva], tablets, 30 Tabs",WH003,2293,452,58,28173.51
P00293,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH003,1085,333,150,890.55
P00294,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",WH003,931,91,182,56.75
P00295,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",WH003,4268,225,66,2413.77
P00296,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH003,1923,333,128,428622.61
P00297,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,624,407,264,307357.92
P00298,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH002,1452,375,265,245965.01
P00299,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH002,3119,162,125,12747.78
P00300,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH001,1136,195,242,105466.32
P00301,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH002,1537,322,197,68.24
P00302,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH002,1939,358,234,107166.52
P00303,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,4011,362,140,9821.69
P00304,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH004,2063,137,134,77316.63
P00305,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH004,3489,117,147,801.82
P00306,"Efavirenz 600mg, tablets, 30 Tabs",WH004,281,373,170,51379.82
P00307,"Abacavir 300mg, tablets, 60 Tabs",WH001,1075,62,39,21023.95
P00308,"Stavudine 30mg, capsules, 60 Caps",WH004,3857,452,206,2630.2
P00309,"Stavudine 30mg, capsules, 60 Caps",WH004,4684,106,155,2142.0
P00310,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH002,703,188,247,8775.0
P00311,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH002,1253,179,37,0.98
P00312,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH002,3070,369,62,3360.16
P00313,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",WH001,2985,385,214,76.19
P00314,"Nevirapine 200mg, tablets, 60 Tabs",WH003,4843,305,274,3273.93
P00315,"Stavudine 30mg [Zerit], capsules, 60 Caps",WH003,372,165,36,13816.93
P00316,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",WH003,508,487,183,49769.76
P00317,"Efavirenz 600mg, tablets, 30 Tabs",WH002,3727,216,255,21009.96
P00318,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH002,2761,487,214,460681.25
P00319,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH004,287,383,85,640.41
P00320,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH003,3713,483,264,9510.71
P00321,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH001,4250,278,180,76.64
P00322,"Zidovudine 10mg/ml [Retrovir], oral solution, Bottle, 200 ml",WH001,410,379,104,251.2
P00323,"Stavudine 40mg [Zerit], capsules, 60 Caps",WH002,2986,74,194,455.52
P00324,"Abacavir 300mg [Ziagen], tablets, Blister 6 x 10 Tabs",WH002,1938,132,202,1872.19
P00325,"HIV 1/2, Clearview Complete Kit, 25 Tests",WH002,2974,450,58,127.43
P00326,"Artesunate+Amodiaquine 50+153mg, tablets, co-blister 6+6 Tabs",WH002,3779,234,136,20677.67
P00327,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH004,4656,119,190,97895.98
P00328,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH003,3010,357,236,96060.62
P00329,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",WH004,3760,397,203,210764.74
P00330,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,1259,451,185,520830.04
P00331,"Lamivudine 150mg, tablets, 60 Tabs",WH002,545,499,109,22586.78
P00332,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,4687,78,234,12054.8
P00333,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH004,1310,79,111,615.92
P00334,"Stavudine 30mg [Zerit], capsules, 60 Caps",WH001,3115,113,290,10105.93
P00335,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,4870,489,25,26728.89
P00336,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH003,3448,474,188,504037.65
P00337,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH004,4832,433,74,926.19
P00338,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,2197,439,108,44289.9
P00339,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,3974,463,282,15544.92
P00340,"Zidovudine 300mg, tablets, 60 Tabs",WH002,2611,137,185,4457.51
P00341,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH003,1417,462,103,3998.14
P00342,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,4772,249,277,33544.68
P00343,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",WH002,781,223,187,393.44
P00344,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH003,4310,123,242,92865.62
P00345,"Stavudine 15mg [Zerit], capsules, 60 Caps",WH002,637,386,166,3605.2
P00346,"Stavudine 30mg, capsules, 60 Caps",WH004,3148,363,30,9952.2
P00347,"Efavirenz 200mg, capsule, 90 Caps",WH004,2113,329,240,12540.23
P00348,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH003,1147,221,129,233708.21
P00349,"Lamivudine 150mg [Epivir], tablets, 60 Tabs",WH001,1147,442,298,99250.17
P00350,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH001,984,206,30,25862.59
P00351,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",WH003,1323,253,115,1284.06
P00352,"Stavudine 1mg/ml, powder for oral solution, 200 ml",WH003,1578,444,95,11839.63
P00353,"Zidovudine 300mg, tablets, 60 Tabs",WH003,1370,275,284,28972.18
P00354,"Efavirenz 600mg, tablets, 30 Tabs",WH001,1252,169,54,4956.95
P00355,"Nevirapine 10mg/ml [Viramune], oral suspension, Bottle, 240 ml",WH003,2688,417,115,168.01
P00356,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH001,4753,285,184,1739.53
P00357,"Zidovudine 10mg/ml [Retrovir], solution for IV infusion injection, Vial 5 x 20 ml",WH004,4210,314,219,154.65
P00358,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH002,3117,349,165,61.07
P00359,"Ritonavir 100mg [Norvir], capsules, cool, 84 Caps",WH002,1804,166,171,113.44
P00360,"Zidovudine 10mg/ml [Retrovir], solution for IV infusion injection, Vial 5 x 20 ml",WH002,585,238,148,5543.07
P00361,"Efavirenz 600mg, tablets, 30 Tabs",WH003,2414,331,152,61084.44
P00362,"Efavirenz 200mg, capsule, 90 Caps",WH001,901,238,258,67874.46
P00363,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH003,2574,435,276,43869.66
P00364,"Stavudine 15mg [Zerit], capsules, 60 Caps",WH004,755,180,123,13378.55
P00365,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",WH003,1735,168,153,5257.04
P00366,"Lamivudine 150mg, tablets, 60 Tabs",WH003,4893,70,168,145.19
P00367,"Zidovudine 100mg [Retrovir], capsules, 100 Caps",WH001,3781,299,111,347.03
P00368,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",WH004,4401,207,182,465579.33
P00369,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH004,703,102,88,8974.34
P00370,"Abacavir/Lamivudine/Zidovudine 300/150/300mg [Trizivir], tablets, 60 Tabs",WH004,242,103,119,169509.83
P00371,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,1391,124,242,370063.4
P00372,"Efavirenz 600mg, tablets, 30 Tabs",WH002,888,237,155,81755.81
P00373,"Stavudine 30mg, capsules, 60 Caps",WH001,3438,272,298,22656.71
P00374,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",WH002,405,367,172,642.07
P00375,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH004,1977,499,105,10581.98
P00376,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH001,2197,328,265,1299.51
P00377,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH004,4721,494,75,3333.43
P00378,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH001,2059,260,250,579.48
P00379,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH004,3343,178,263,3113.22
P00380,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH003,613,294,232,8616.84
P00381,"HIV 1/2, Visitect Kit, 25 Tests",WH001,990,238,58,2070.97
P00382,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,3212,244,254,100151.64
P00383,"Nelfinavir (as mesilate) 250mg [Viracept], tablets, 270 Tabs",WH004,3423,122,34,41040.9
P00384,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",WH001,220,265,240,25345.47
P00385,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,3525,319,211,37859.09
P00386,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,3877,393,169,216707.13
P00387,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH004,3198,94,42,7915.33
P00388,"HIV 1/2, Capillus HIV Kit, 100 Tests",WH004,1642,229,57,29680.32
P00389,"Abacavir 300mg, tablets, 60 Tabs",WH001,3313,267,42,77111.72
P00390,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH001,3533,255,116,48469.83
P00391,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH004,4025,118,181,2.6
P00392,"Stavudine 20mg [Zerit], capsules, 60 Caps",WH003,1776,424,251,9549.32
P00393,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH003,1846,241,113,4.62
P00394,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH004,4968,382,226,10732.38
P00395,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH002,632,80,256,22740.54
P00396,"Stavudine 30mg [Zerit], capsules, 60 Caps",WH001,412,283,84,5731.78
P00397,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,1866,248,49,89960.05
P00398,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH004,521,78,262,254103.59
P00399,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,3699,458,175,253475.03
P00400,"Stavudine 20mg, capsules, 60 Caps",WH003,1291,152,109,2679.7
P00401,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH003,4798,317,254,4414.17
P00402,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH004,2218,147,63,16260.77
P00403,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",WH002,2533,329,108,2550.03
P00404,"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",WH003,904,446,169,1955.34
P00405,"Didanosine EC 400mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH001,1417,342,129,14977.45
P00406,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,4499,96,65,324203.74
P00407,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH002,395,406,136,190470.52
P00408,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH001,3535,260,293,1.87
P00409,"HIV 1/2, DoubleCheck II Kit, 40 Tests",WH004,1867,349,195,62134.22
P00410,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH004,3176,157,271,2.15
P00411,"Lamivudine 10mg/ml [Epivir], oral solution, Bottle, 240 ml",WH003,1362,115,29,6017.75
P00412,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",WH002,4602,380,182,4254.69
P00413,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,3581,261,168,43917.19
P00414,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH002,2379,266,121,120944.6
P00415,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,3485,81,126,156085.61
P00416,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH001,328,379,131,103574.56
P00417,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,2736,103,129,4585.07
P00418,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",WH001,3789,360,262,189054.83
P00419,"Nevirapine 200mg, tablets, 60 Tabs",WH001,2639,65,214,6039.16
P00420,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH003,4140,385,243,19326.57
P00421,"Efavirenz 600mg, tablets, 30 Tabs",WH003,4684,365,83,148833.13
P00422,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",WH004,1323,138,138,73.06
P00423,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,3674,269,108,94822.19
P00424,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH002,317,401,150,15008.85
P00425,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,2593,175,130,221837.9
P00426,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,2725,194,153,419.01
P00427,"Nevirapine 200mg, tablets, 60 Tabs",WH004,2008,181,139,7504.24
P00428,"HIV 1/2, Bundi Rapid HIV Kit, 25 Tests",WH001,4646,182,124,66809.49
P00429,"HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests",WH004,159,478,199,298731.94
P00430,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH003,1440,291,52,102.27
P00431,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",WH002,4772,491,130,304010.68
P00432,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,4894,413,136,14549.87
P00433,"Didanosine 25mg [Videx], chewable tablets, 60 Tabs",WH002,3330,334,162,7629.93
P00434,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",WH001,1172,357,96,965.84
P00435,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH001,3427,474,156,29946.5
P00436,"Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",WH002,4896,331,250,109203.94
P00437,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg [Atripla], tablets, 30 Tabs",WH004,4011,401,216,2277006.89
P00438,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH004,804,272,243,29770.28
P00439,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3881,142,35,17234.13
P00440,"HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",WH002,2472,131,190,10142.39
P00441,"HIV 1/2, ImmunoComb TriSpot Ag - Ab Kit, 36 Tests",WH003,691,434,188,10716.65
P00442,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH003,3242,473,245,496431.91
P00443,"Efavirenz 600mg, tablets, 30 Tabs",WH003,2253,379,64,84423.22
P00444,"Nevirapine 200mg, tablets, 60 Tabs",WH002,3460,84,238,4025.04
P00445,"Stavudine 30mg, capsules, 60 Caps",WH002,4907,61,121,5739.27
P00446,"Nevirapine 200mg [Viramune], tablets, 60 Tabs",WH002,1502,173,162,44802.77
P00447,"Zidovudine 300mg, tablets, 60 Tabs",WH003,3241,196,260,87160.56
P00448,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3844,447,107,44243.88
P00449,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH002,349,74,282,109262.18
P00450,"Efavirenz 600mg, tablets, 30 Tabs",WH003,384,147,299,97526.0
P00451,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",WH002,3390,352,103,6585.9
P00452,"Efavirenz 50mg, capsule, 30 Caps",WH004,2518,436,193,2786.0
P00453,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3024,379,204,19799.9
P00454,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH003,4881,75,290,11451.42
P00455,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg [Truvada], tablets, 30 Tabs",WH001,3572,113,43,3509.4
P00456,"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",WH003,241,481,177,9.88
P00457,"Zidovudine 300mg [Retrovir], tablets, 60 Tabs",WH004,3857,338,285,8395.85
P00458,"Stavudine 20mg [Zerit], capsules, 60 Caps",WH004,1331,320,166,2271.02
P00459,"Efavirenz 50mg [Stocrin/Sustiva], capsule, 30 Caps",WH003,2129,456,209,227.27
P00460,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH002,455,68,187,1200.99
P00461,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH004,1681,251,139,937.07
P00462,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",WH003,1018,378,252,554.55
P00463,"Lamivudine 150mg, tablets, 60 Tabs",WH002,3323,217,172,47203.15
P00464,"Tenofovir Disoproxil Fumarate 300mg [Viread], tablets, 30 Tabs",WH003,1557,134,183,3117.89
P00465,"Efavirenz 200mg [Stocrin/Sustiva], capsule, 90 Caps",WH002,2028,433,169,2012.79
P00466,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH003,3511,490,242,10698.48
P00467,"Efavirenz 600mg, tablets, 30 Tabs",WH003,3867,295,123,380475.22
P00468,"Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 18 Tabs",WH002,3901,231,77,96251.28
P00469,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH003,3943,120,27,49901.96
P00470,"#108853** HIV, Genie II HIV-1/HIV-2 Kit, 40 Tests",WH002,3464,317,291,3517.32
P00471,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,2178,170,142,184104.57
P00472,"Saquinavir 200mg [Invirase], capsules, 270 Caps",WH002,3526,459,265,138155.1
P00473,"Abacavir 300mg [Ziagen], tablets, Blister 6 x 10 Tabs",WH003,2212,441,248,1687.66
P00474,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH002,4837,481,110,6342.62
P00475,"HIV 1/2, Clearview Complete Kit, 25 Tests",WH001,290,278,63,459.97
P00476,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",WH001,2839,250,78,1175.95
P00477,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH004,4473,87,203,1113.31
P00478,"Lopinavir/Ritonavir 133.3/33.3mg [Kaletra], capsules, cool, 2 x 90 Caps",WH003,557,274,36,23718.37
P00479,"Nevirapine 10mg/ml, oral suspension, Bottle, 240 ml",WH004,794,246,118,3632.93
P00480,"Lamivudine 150mg, tablets, 60 Tabs",WH001,3420,93,94,86710.02
P00481,"Stavudine 30mg, capsules, 60 Caps",WH003,642,334,41,55828.7
P00482,"Stavudine 15mg, capsules, 60 Caps",WH002,2375,164,291,1084.13
P00483,"Lamivudine 150mg, tablets, 60 Tabs",WH002,2750,314,288,20821.7
P00484,"Nevirapine 200mg, tablets, 60 Tabs",WH001,3192,291,26,79108.71
P00485,"Lamivudine 150mg, tablets, 60 Tabs",WH002,4797,275,285,238248.65
P00486,"Didanosine 100mg, chewable/dispersible tablets, 60 Tabs",WH002,4153,408,148,17673.97
P00487,"Abacavir 300mg, tablets, 60 Tabs",WH002,650,162,260,45294.49
P00488,"Efavirenz 600mg, tablets, 30 Tabs",WH004,3798,242,88,1120608.08
P00489,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,2041,333,74,440797.99
P00490,"HIV 1/2, Determine Complete HIV Kit, 100 Tests",WH002,214,209,231,24049.19
P00491,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH003,4332,53,230,1787.44
P00492,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",WH001,1836,244,298,5549.27
P00493,"Didanosine 50mg [Videx], chewable tablets, 60 Tabs",WH002,3196,66,63,437.79
P00494,"HIV 1/2, Capillus HIV Kit, 100 Tests",WH004,1319,140,33,78034.16
P00495,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH004,2267,460,182,61194.8
P00496,"HIV 1/2, Uni-Gold HIV Kit, 20 Tests",WH002,4580,86,232,68559.56
P00497,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH001,563,306,287,29784.38
P00498,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH004,2464,268,165,7.88
P00499,"HIV 1/2, Bioline 3.0 Kit, (no accessories), 30 Tests",WH003,4679,376,299,59476.7
P00500,"HIV 1/2/O, First Response HIV 1-2.0, v.3.0 Cards Kit, 30 Tests",WH003,2587,71,39,35593.51
P00501,"Efavirenz 600mg [Stocrin/Sustiva], tablets, 30 Tabs",WH004,2588,389,82,8444.47
P00502,"Ritonavir 80mg/ml [Norvir], oral solution, cool, Bottle, 90 ml",WH004,2275,472,228,32.69
P00503,"Lopinavir/Ritonavir 133.3/33.3mg [Kaletra], capsules, cool, 2 x 90 Caps",WH004,759,93,119,38074.81
P00504,"Didanosine EC 250mg [Videx EC], delayed-release capsules, Blister 3 x 10 Caps",WH002,3556,325,156,1197.35
P00505,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",WH004,2056,177,140,97555.63
P00506,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH004,3585,471,62,120501.33
P00507,"Stavudine 15mg, capsules, 60 Caps",WH001,4105,88,101,1546.23
P00508,"Stavudine 40mg [Zerit], capsules, 60 Caps",WH003,3850,365,178,884.98
P00509,"HIV 1/2, Stat-Pak HIV, Kit, 20 Tests",WH002,416,351,149,121293.8
P00510,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH003,2221,288,223,19.66
P00511,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",WH003,3585,78,115,146322.83
P00512,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",WH001,932,209,140,20.54
